order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
12858,4357,66,1,121.4,0.0,121.4
12859,4357,34,3,693.99,0.0,2081.97
12860,4357,98,2,149.92,0.0,299.84
12861,4358,104,1,222.45,0.0,222.45
12862,4358,73,1,23.69,0.15,20.14
12863,4358,170,3,86.66,0.0,259.98
12864,4358,102,2,439.37,0.0,878.74
12865,4359,29,2,1281.9,0.05,2435.61
12866,4359,54,2,142.99,0.15,243.08
12867,4359,114,3,165.47,0.0,496.41
12868,4359,45,1,81.61,0.1,73.45
12869,4359,3,3,392.73,0.05,1119.28
12870,4360,157,1,165.73,0.0,165.73
12871,4360,186,2,76.44,0.1,137.59
12872,4361,183,2,21.8,0.0,43.6
12873,4362,154,1,49.31,0.15,41.91
12874,4363,133,3,23.02,0.0,69.06
12875,4363,176,3,35.92,0.15,91.6
12876,4364,160,2,171.84,0.1,309.31
12877,4364,129,3,17.16,0.0,51.48
12878,4365,10,1,835.48,0.0,835.48
12879,4365,101,1,234.87,0.15,199.64
12880,4365,131,1,17.47,0.0,17.47
12881,4366,129,2,17.16,0.0,34.32
12882,4366,86,1,279.54,0.05,265.56
12883,4366,102,3,439.37,0.05,1252.2
12884,4366,163,1,147.99,0.15,125.79
12885,4367,59,2,69.35,0.0,138.7
12886,4367,130,2,31.35,0.05,59.56
12887,4367,32,2,1278.56,0.0,2557.12
12888,4368,116,1,228.93,0.0,228.93
12889,4368,88,2,47.06,0.05,89.41
12890,4368,53,3,170.65,0.0,511.95
12891,4368,167,1,179.58,0.1,161.62
12892,4368,9,2,605.74,0.0,1211.48
12893,4369,1,3,1395.38,0.0,4186.14
12894,4369,23,1,1380.56,0.0,1380.56
12895,4369,33,3,642.38,0.15,1638.07
12896,4370,53,1,170.65,0.0,170.65
12897,4371,15,3,1462.42,0.1,3948.53
12898,4371,142,3,43.86,0.15,111.84
12899,4372,183,1,21.8,0.15,18.53
12900,4372,11,2,75.29,0.0,150.58
12901,4373,152,2,34.24,0.1,61.63
12902,4373,113,1,378.31,0.15,321.56
12903,4373,12,3,282.57,0.0,847.71
12904,4373,175,3,25.38,0.0,76.14
12905,4374,75,3,100.16,0.0,300.48
12906,4374,16,3,1223.85,0.15,3120.82
12907,4374,176,2,35.92,0.05,68.25
12908,4374,5,1,896.97,0.0,896.97
12909,4375,48,2,89.82,0.1,161.68
12910,4375,94,1,319.26,0.15,271.37
12911,4375,171,1,282.01,0.0,282.01
12912,4375,154,1,49.31,0.0,49.31
12913,4376,14,1,940.49,0.0,940.49
12914,4376,31,1,386.66,0.0,386.66
12915,4377,100,1,96.57,0.05,91.74
12916,4377,110,1,398.06,0.05,378.16
12917,4377,149,2,38.41,0.15,65.3
12918,4378,75,3,100.16,0.0,300.48
12919,4378,6,2,1155.41,0.1,2079.74
12920,4378,54,1,142.99,0.0,142.99
12921,4379,187,1,235.9,0.0,235.9
12922,4379,67,2,136.19,0.0,272.38
12923,4379,85,2,273.07,0.0,546.14
12924,4379,179,1,47.93,0.0,47.93
12925,4379,127,2,32.14,0.15,54.64
12926,4380,1,3,1395.38,0.0,4186.14
12927,4380,40,2,1159.33,0.0,2318.66
12928,4380,100,2,96.57,0.1,173.83
12929,4381,119,1,481.83,0.0,481.83
12930,4382,149,3,38.41,0.0,115.23
12931,4382,148,3,28.2,0.1,76.14
12932,4382,52,3,33.92,0.1,91.58
12933,4383,149,2,38.41,0.15,65.3
12934,4383,136,3,42.53,0.0,127.59
12935,4383,4,3,83.28,0.0,249.84
12936,4383,26,3,1023.18,0.0,3069.54
12937,4383,8,2,1451.28,0.0,2902.56
12938,4384,109,2,299.13,0.0,598.26
12939,4384,27,2,681.03,0.0,1362.06
12940,4385,118,3,38.08,0.0,114.24
12941,4386,169,3,130.48,0.0,391.44
12942,4387,76,1,96.34,0.1,86.71
12943,4387,2,2,562.65,0.05,1069.03
12944,4387,114,3,165.47,0.1,446.77
12945,4387,146,3,41.33,0.0,123.99
12946,4387,158,1,154.64,0.0,154.64
12947,4388,26,2,1023.18,0.0,2046.36
12948,4388,90,2,52.55,0.1,94.59
12949,4388,153,2,11.69,0.1,21.04
12950,4388,7,2,299.17,0.15,508.59
12951,4388,92,1,362.34,0.0,362.34
12952,4389,2,3,562.65,0.05,1603.55
12953,4389,175,2,25.38,0.1,45.68
12954,4389,132,2,41.48,0.0,82.96
12955,4390,151,3,16.48,0.0,49.44
12956,4390,42,2,1026.3,0.15,1744.71
12957,4390,35,3,268.06,0.0,804.18
12958,4390,152,3,34.24,0.0,102.72
12959,4390,30,2,696.94,0.1,1254.49
12960,4391,79,3,68.44,0.05,195.05
12961,4392,3,3,392.73,0.1,1060.37
12962,4392,160,2,171.84,0.05,326.5
12963,4393,48,2,89.82,0.05,170.66
12964,4393,129,2,17.16,0.0,34.32
12965,4393,78,1,82.68,0.05,78.55
12966,4393,36,2,1337.77,0.0,2675.54
12967,4393,120,2,313.24,0.0,626.48
12968,4394,143,3,19.68,0.05,56.09
12969,4394,88,1,47.06,0.05,44.71
12970,4394,108,2,321.84,0.0,643.68
12971,4394,53,2,170.65,0.0,341.3
12972,4395,133,1,23.02,0.0,23.02
12973,4395,95,1,289.83,0.05,275.34
12974,4395,151,1,16.48,0.05,15.66
12975,4395,96,3,147.68,0.05,420.89
12976,4396,164,3,199.5,0.0,598.5
12977,4396,64,1,192.92,0.0,192.92
12978,4396,70,1,23.94,0.0,23.94
12979,4396,188,1,228.85,0.0,228.85
12980,4397,134,3,16.87,0.15,43.02
12981,4397,52,1,33.92,0.0,33.92
12982,4397,178,1,254.95,0.0,254.95
12983,4397,31,1,386.66,0.0,386.66
12984,4397,69,3,148.35,0.0,445.05
12985,4398,79,3,68.44,0.0,205.32
12986,4398,120,2,313.24,0.15,532.51
12987,4398,67,2,136.19,0.1,245.14
12988,4398,180,2,272.69,0.0,545.38
12989,4399,49,1,99.59,0.0,99.59
12990,4399,129,3,17.16,0.0,51.48
12991,4400,178,2,254.95,0.05,484.4
12992,4400,138,3,45.79,0.0,137.37
12993,4400,40,3,1159.33,0.0,3477.99
12994,4401,47,2,111.36,0.0,222.72
12995,4401,119,3,481.83,0.0,1445.49
12996,4401,133,2,23.02,0.15,39.13
12997,4401,165,2,163.1,0.0,326.2
12998,4401,93,2,104.61,0.0,209.22
12999,4402,16,1,1223.85,0.15,1040.27
13000,4402,45,2,81.61,0.15,138.74
13001,4402,99,2,100.04,0.05,190.08
13002,4402,160,2,171.84,0.05,326.5
13003,4403,124,3,398.08,0.0,1194.24
13004,4404,185,3,228.84,0.15,583.54
13005,4405,106,3,61.39,0.0,184.17
13006,4405,178,2,254.95,0.0,509.9
13007,4405,62,3,88.3,0.05,251.65
13008,4405,54,2,142.99,0.0,285.98
13009,4405,78,3,82.68,0.0,248.04
13010,4406,185,3,228.84,0.0,686.52
13011,4406,83,1,59.44,0.1,53.5
13012,4406,100,2,96.57,0.0,193.14
13013,4406,180,1,272.69,0.0,272.69
13014,4406,153,2,11.69,0.1,21.04
13015,4407,169,3,130.48,0.15,332.72
13016,4407,97,2,276.87,0.1,498.37
13017,4408,118,2,38.08,0.0,76.16
13018,4408,154,2,49.31,0.0,98.62
13019,4408,15,1,1462.42,0.0,1462.42
13020,4409,111,1,439.76,0.1,395.78
13021,4410,38,3,1138.51,0.15,2903.2
13022,4410,3,1,392.73,0.1,353.46
13023,4410,175,2,25.38,0.1,45.68
13024,4410,5,1,896.97,0.05,852.12
13025,4410,4,3,83.28,0.05,237.35
13026,4411,81,3,66.77,0.0,200.31
13027,4411,162,1,268.31,0.0,268.31
13028,4411,52,1,33.92,0.0,33.92
13029,4411,2,1,562.65,0.1,506.38
13030,4412,160,3,171.84,0.0,515.52
13031,4412,6,1,1155.41,0.15,982.1
13032,4412,53,1,170.65,0.0,170.65
13033,4412,82,1,48.46,0.05,46.04
13034,4413,67,1,136.19,0.05,129.38
13035,4413,36,1,1337.77,0.1,1203.99
13036,4413,69,1,148.35,0.1,133.51
13037,4414,140,3,16.68,0.0,50.04
13038,4414,150,3,38.54,0.15,98.28
13039,4414,166,1,239.12,0.15,203.25
13040,4415,187,3,235.9,0.1,636.93
13041,4415,78,3,82.68,0.05,235.64
13042,4415,109,1,299.13,0.0,299.13
13043,4415,102,3,439.37,0.15,1120.39
13044,4415,31,1,386.66,0.1,347.99
13045,4416,29,3,1281.9,0.0,3845.7
13046,4416,62,2,88.3,0.15,150.11
13047,4417,67,2,136.19,0.15,231.52
13048,4418,40,1,1159.33,0.15,985.43
13049,4418,123,1,156.45,0.0,156.45
13050,4419,43,2,98.6,0.1,177.48
13051,4419,45,3,81.61,0.05,232.59
13052,4419,169,1,130.48,0.0,130.48
13053,4420,55,3,50.31,0.0,150.93
13054,4420,113,1,378.31,0.05,359.39
13055,4420,69,3,148.35,0.0,445.05
13056,4420,57,3,59.23,0.1,159.92
13057,4420,38,1,1138.51,0.0,1138.51
13058,4421,63,2,177.99,0.0,355.98
13059,4421,112,3,437.4,0.0,1312.2
13060,4421,171,3,282.01,0.1,761.43
13061,4421,98,2,149.92,0.05,284.85
13062,4422,60,3,148.69,0.0,446.07
13063,4422,58,2,83.59,0.1,150.46
13064,4422,86,1,279.54,0.0,279.54
13065,4422,57,1,59.23,0.1,53.31
13066,4423,84,2,125.39,0.1,225.7
13067,4424,27,3,681.03,0.1,1838.78
13068,4424,157,1,165.73,0.0,165.73
13069,4424,44,3,177.53,0.15,452.7
13070,4424,119,1,481.83,0.05,457.74
13071,4425,72,1,84.71,0.1,76.24
13072,4425,139,3,25.75,0.0,77.25
13073,4426,110,3,398.06,0.0,1194.18
13074,4426,30,2,696.94,0.0,1393.88
13075,4426,116,1,228.93,0.0,228.93
13076,4427,29,2,1281.9,0.0,2563.8
13077,4428,178,2,254.95,0.0,509.9
13078,4428,101,2,234.87,0.0,469.74
13079,4428,117,2,108.93,0.0,217.86
13080,4429,184,3,153.86,0.1,415.42
13081,4429,78,3,82.68,0.1,223.24
13082,4429,77,3,98.73,0.0,296.19
13083,4429,67,3,136.19,0.05,388.14
13084,4430,161,3,221.98,0.0,665.94
13085,4430,126,1,396.16,0.0,396.16
13086,4430,133,1,23.02,0.0,23.02
13087,4430,183,3,21.8,0.0,65.4
13088,4431,144,1,34.36,0.0,34.36
13089,4432,181,1,124.03,0.0,124.03
13090,4432,81,3,66.77,0.15,170.26
13091,4432,176,1,35.92,0.0,35.92
13092,4433,49,2,99.59,0.0,199.18
13093,4434,113,1,378.31,0.0,378.31
13094,4434,189,1,143.23,0.15,121.75
13095,4435,70,3,23.94,0.1,64.64
13096,4436,158,3,154.64,0.05,440.72
13097,4437,119,3,481.83,0.1,1300.94
13098,4437,59,1,69.35,0.05,65.88
13099,4437,36,3,1337.77,0.0,4013.31
13100,4437,178,3,254.95,0.1,688.36
13101,4437,46,1,23.73,0.1,21.36
13102,4438,102,1,439.37,0.05,417.4
13103,4438,54,1,142.99,0.0,142.99
13104,4438,148,2,28.2,0.05,53.58
13105,4438,25,2,54.59,0.1,98.26
13106,4438,162,2,268.31,0.0,536.62
13107,4439,17,2,230.62,0.1,415.12
13108,4439,100,2,96.57,0.05,183.48
13109,4439,149,1,38.41,0.05,36.49
13110,4439,18,3,406.98,0.05,1159.89
13111,4439,147,3,28.5,0.1,76.95
13112,4440,71,1,122.9,0.1,110.61
13113,4440,151,2,16.48,0.0,32.96
13114,4440,17,1,230.62,0.0,230.62
13115,4441,86,1,279.54,0.15,237.61
13116,4441,118,1,38.08,0.1,34.27
13117,4441,59,3,69.35,0.0,208.05
13118,4442,87,2,121.98,0.0,243.96
13119,4442,129,1,17.16,0.0,17.16
13120,4443,41,2,347.44,0.0,694.88
13121,4443,30,2,696.94,0.15,1184.8
13122,4443,176,3,35.92,0.0,107.76
13123,4444,180,2,272.69,0.0,545.38
13124,4445,99,2,100.04,0.05,190.08
13125,4445,60,2,148.69,0.0,297.38
13126,4445,139,3,25.75,0.05,73.39
13127,4445,41,1,347.44,0.05,330.07
13128,4446,168,3,253.72,0.1,685.04
13129,4447,91,1,137.43,0.15,116.82
13130,4448,164,1,199.5,0.1,179.55
13131,4448,113,2,378.31,0.1,680.96
13132,4448,74,1,98.53,0.0,98.53
13133,4449,161,1,221.98,0.05,210.88
13134,4449,153,3,11.69,0.0,35.07
13135,4449,130,2,31.35,0.0,62.7
13136,4449,126,3,396.16,0.0,1188.48
13137,4450,5,1,896.97,0.1,807.27
13138,4450,84,1,125.39,0.0,125.39
13139,4450,62,1,88.3,0.0,88.3
13140,4450,153,1,11.69,0.05,11.11
13141,4451,30,1,696.94,0.15,592.4
13142,4451,133,2,23.02,0.0,46.04
13143,4452,151,3,16.48,0.05,46.97
13144,4453,82,3,48.46,0.1,130.84
13145,4453,15,1,1462.42,0.1,1316.18
13146,4454,173,3,259.51,0.0,778.53
13147,4454,39,2,83.39,0.0,166.78
13148,4454,42,3,1026.3,0.15,2617.06
13149,4454,122,2,393.23,0.15,668.49
13150,4454,67,2,136.19,0.0,272.38
13151,4455,127,2,32.14,0.05,61.07
13152,4455,182,3,100.36,0.15,255.92
13153,4455,154,3,49.31,0.05,140.53
13154,4455,45,1,81.61,0.05,77.53
13155,4455,75,2,100.16,0.0,200.32
13156,4456,148,2,28.2,0.0,56.4
13157,4456,67,1,136.19,0.05,129.38
13158,4456,33,2,642.38,0.1,1156.28
13159,4456,2,3,562.65,0.0,1687.95
13160,4456,175,1,25.38,0.05,24.11
13161,4457,34,1,693.99,0.1,624.59
13162,4457,82,2,48.46,0.1,87.23
13163,4457,185,2,228.84,0.1,411.91
13164,4457,155,1,53.73,0.1,48.36
13165,4457,53,1,170.65,0.0,170.65
13166,4458,22,2,1343.23,0.0,2686.46
13167,4458,42,2,1026.3,0.15,1744.71
13168,4459,123,2,156.45,0.0,312.9
13169,4459,20,1,400.94,0.15,340.8
13170,4459,9,2,605.74,0.15,1029.76
13171,4459,45,1,81.61,0.1,73.45
13172,4460,74,1,98.53,0.1,88.68
13173,4460,75,1,100.16,0.1,90.14
13174,4460,59,2,69.35,0.0,138.7
13175,4460,125,3,280.96,0.0,842.88
13176,4460,173,1,259.51,0.0,259.51
13177,4461,68,1,31.65,0.0,31.65
13178,4462,139,1,25.75,0.1,23.18
13179,4463,75,3,100.16,0.05,285.46
13180,4463,124,3,398.08,0.05,1134.53
13181,4464,53,1,170.65,0.1,153.58
13182,4464,7,3,299.17,0.0,897.51
13183,4464,50,1,56.98,0.1,51.28
13184,4464,25,3,54.59,0.0,163.77
13185,4464,126,2,396.16,0.0,792.32
13186,4465,107,3,439.75,0.0,1319.25
13187,4465,175,2,25.38,0.15,43.15
13188,4465,137,3,30.04,0.0,90.12
13189,4465,67,3,136.19,0.1,367.71
13190,4466,84,1,125.39,0.0,125.39
13191,4466,18,3,406.98,0.15,1037.8
13192,4466,160,2,171.84,0.1,309.31
13193,4467,132,1,41.48,0.1,37.33
13194,4467,87,2,121.98,0.0,243.96
13195,4468,75,1,100.16,0.15,85.14
13196,4468,175,2,25.38,0.0,50.76
13197,4468,89,1,209.28,0.0,209.28
13198,4468,163,2,147.99,0.0,295.98
13199,4468,149,1,38.41,0.1,34.57
13200,4469,87,3,121.98,0.15,311.05
13201,4469,121,3,66.21,0.0,198.63
13202,4470,87,1,121.98,0.15,103.68
13203,4470,158,1,154.64,0.15,131.44
13204,4471,44,3,177.53,0.1,479.33
13205,4471,96,2,147.68,0.0,295.36
13206,4471,69,3,148.35,0.0,445.05
13207,4471,74,1,98.53,0.15,83.75
13208,4472,82,2,48.46,0.05,92.07
13209,4472,140,2,16.68,0.0,33.36
13210,4472,34,1,693.99,0.1,624.59
13211,4472,85,2,273.07,0.05,518.83
13212,4472,65,3,143.57,0.05,409.17
13213,4473,21,3,933.93,0.0,2801.79
13214,4473,105,2,108.32,0.05,205.81
13215,4473,52,1,33.92,0.05,32.22
13216,4474,10,1,835.48,0.0,835.48
13217,4474,118,3,38.08,0.15,97.1
13218,4474,54,1,142.99,0.05,135.84
13219,4474,120,2,313.24,0.0,626.48
13220,4474,185,3,228.84,0.0,686.52
13221,4475,74,3,98.53,0.15,251.25
13222,4476,7,1,299.17,0.1,269.25
13223,4476,174,1,50.98,0.1,45.88
13224,4476,184,2,153.86,0.05,292.33
13225,4477,19,3,639.28,0.0,1917.84
13226,4477,164,1,199.5,0.1,179.55
13227,4477,70,1,23.94,0.0,23.94
13228,4478,35,1,268.06,0.0,268.06
13229,4478,152,1,34.24,0.0,34.24
13230,4479,163,1,147.99,0.1,133.19
13231,4479,104,3,222.45,0.0,667.35
13232,4479,49,2,99.59,0.1,179.26
13233,4479,107,2,439.75,0.05,835.52
13234,4479,160,1,171.84,0.05,163.25
13235,4480,87,3,121.98,0.0,365.94
13236,4480,172,2,62.57,0.0,125.14
13237,4481,113,1,378.31,0.05,359.39
13238,4482,173,3,259.51,0.0,778.53
13239,4482,68,2,31.65,0.05,60.14
13240,4482,84,3,125.39,0.1,338.55
13241,4482,102,2,439.37,0.0,878.74
13242,4482,52,1,33.92,0.05,32.22
13243,4483,130,2,31.35,0.1,56.43
13244,4483,82,3,48.46,0.15,123.57
13245,4483,50,2,56.98,0.1,102.56
13246,4484,183,1,21.8,0.1,19.62
13247,4484,108,2,321.84,0.0,643.68
13248,4484,132,1,41.48,0.0,41.48
13249,4484,163,3,147.99,0.1,399.57
13250,4485,74,2,98.53,0.0,197.06
13251,4485,165,1,163.1,0.0,163.1
13252,4485,78,2,82.68,0.15,140.56
13253,4485,181,2,124.03,0.1,223.25
13254,4486,119,3,481.83,0.05,1373.22
13255,4486,74,1,98.53,0.05,93.6
13256,4486,123,1,156.45,0.1,140.8
13257,4487,142,3,43.86,0.0,131.58
13258,4487,185,2,228.84,0.1,411.91
13259,4487,130,2,31.35,0.05,59.56
13260,4488,120,2,313.24,0.0,626.48
13261,4488,181,1,124.03,0.0,124.03
13262,4489,39,1,83.39,0.0,83.39
13263,4489,122,3,393.23,0.0,1179.69
13264,4489,117,2,108.93,0.0,217.86
13265,4490,145,2,24.69,0.0,49.38
13266,4490,138,2,45.79,0.1,82.42
13267,4490,21,1,933.93,0.0,933.93
13268,4490,139,1,25.75,0.1,23.18
13269,4490,15,2,1462.42,0.0,2924.84
13270,4491,11,2,75.29,0.1,135.52
13271,4491,103,1,117.43,0.0,117.43
13272,4491,176,1,35.92,0.05,34.12
13273,4491,163,2,147.99,0.0,295.98
13274,4492,134,3,16.87,0.0,50.61
13275,4492,52,2,33.92,0.1,61.06
13276,4492,186,1,76.44,0.15,64.97
13277,4492,58,1,83.59,0.0,83.59
13278,4492,59,2,69.35,0.1,124.83
13279,4493,129,1,17.16,0.15,14.59
13280,4493,162,1,268.31,0.05,254.89
13281,4494,54,3,142.99,0.05,407.52
13282,4494,67,3,136.19,0.0,408.57
13283,4494,128,1,24.76,0.1,22.28
13284,4495,6,1,1155.41,0.0,1155.41
13285,4496,24,3,455.23,0.15,1160.84
13286,4496,120,3,313.24,0.05,892.73
13287,4496,144,2,34.36,0.0,68.72
13288,4496,4,3,83.28,0.1,224.86
13289,4497,37,2,1283.35,0.0,2566.7
13290,4497,127,1,32.14,0.0,32.14
13291,4497,178,3,254.95,0.1,688.36
13292,4497,125,2,280.96,0.0,561.92
13293,4498,40,1,1159.33,0.1,1043.4
13294,4499,95,2,289.83,0.0,579.66
13295,4499,52,3,33.92,0.0,101.76
13296,4500,119,1,481.83,0.0,481.83
13297,4500,102,1,439.37,0.1,395.43
13298,4500,101,1,234.87,0.0,234.87
13299,4500,30,3,696.94,0.0,2090.82
13300,4500,97,1,276.87,0.15,235.34
13301,4501,30,2,696.94,0.05,1324.19
13302,4502,6,3,1155.41,0.05,3292.92
13303,4502,139,2,25.75,0.1,46.35
13304,4502,57,1,59.23,0.05,56.27
13305,4502,76,3,96.34,0.0,289.02
13306,4503,52,1,33.92,0.0,33.92
13307,4503,25,3,54.59,0.0,163.77
13308,4503,34,2,693.99,0.1,1249.18
13309,4503,53,2,170.65,0.05,324.24
13310,4503,57,1,59.23,0.0,59.23
13311,4504,27,2,681.03,0.0,1362.06
13312,4504,77,3,98.73,0.15,251.76
13313,4504,28,3,1298.3,0.05,3700.15
13314,4505,144,2,34.36,0.15,58.41
13315,4505,48,1,89.82,0.15,76.35
13316,4505,49,1,99.59,0.05,94.61
13317,4505,157,3,165.73,0.05,472.33
13318,4505,184,1,153.86,0.0,153.86
13319,4506,106,3,61.39,0.15,156.54
13320,4506,56,1,92.72,0.0,92.72
13321,4506,93,1,104.61,0.0,104.61
13322,4506,94,3,319.26,0.1,862.0
13323,4506,92,3,362.34,0.1,978.32
13324,4507,184,1,153.86,0.0,153.86
13325,4507,151,3,16.48,0.0,49.44
13326,4507,90,1,52.55,0.0,52.55
13327,4507,34,1,693.99,0.1,624.59
13328,4507,83,2,59.44,0.0,118.88
13329,4508,75,3,100.16,0.1,270.43
13330,4508,66,1,121.4,0.0,121.4
13331,4508,93,2,104.61,0.0,209.22
13332,4508,174,1,50.98,0.0,50.98
13333,4508,170,1,86.66,0.0,86.66
13334,4509,140,2,16.68,0.0,33.36
13335,4509,171,1,282.01,0.15,239.71
13336,4509,122,3,393.23,0.05,1120.71
13337,4509,1,1,1395.38,0.0,1395.38
13338,4509,162,1,268.31,0.0,268.31
13339,4510,74,2,98.53,0.1,177.35
13340,4511,11,1,75.29,0.1,67.76
13341,4512,81,3,66.77,0.0,200.31
13342,4512,77,3,98.73,0.05,281.38
13343,4512,45,3,81.61,0.1,220.35
13344,4512,89,2,209.28,0.0,418.56
13345,4513,15,1,1462.42,0.05,1389.3
13346,4513,165,1,163.1,0.0,163.1
13347,4513,83,2,59.44,0.05,112.94
13348,4513,69,2,148.35,0.0,296.7
13349,4513,73,3,23.69,0.15,60.41
13350,4514,120,1,313.24,0.05,297.58
13351,4515,37,3,1283.35,0.15,3272.54
13352,4515,184,1,153.86,0.1,138.47
13353,4515,62,3,88.3,0.1,238.41
13354,4515,86,3,279.54,0.15,712.83
13355,4516,94,2,319.26,0.05,606.59
13356,4516,163,2,147.99,0.0,295.98
13357,4516,36,1,1337.77,0.0,1337.77
13358,4516,14,3,940.49,0.0,2821.47
13359,4517,34,2,693.99,0.0,1387.98
13360,4517,119,1,481.83,0.1,433.65
13361,4517,64,1,192.92,0.05,183.27
13362,4517,44,3,177.53,0.0,532.59
13363,4518,40,2,1159.33,0.0,2318.66
13364,4518,179,1,47.93,0.0,47.93
13365,4519,78,1,82.68,0.05,78.55
13366,4519,136,1,42.53,0.15,36.15
13367,4520,19,2,639.28,0.05,1214.63
13368,4521,94,1,319.26,0.1,287.33
13369,4521,8,2,1451.28,0.15,2467.18
13370,4521,64,2,192.92,0.0,385.84
13371,4521,136,3,42.53,0.0,127.59
13372,4522,150,1,38.54,0.0,38.54
13373,4522,127,1,32.14,0.15,27.32
13374,4523,56,1,92.72,0.1,83.45
13375,4523,10,3,835.48,0.0,2506.44
13376,4523,94,3,319.26,0.1,862.0
13377,4524,170,3,86.66,0.05,246.98
13378,4525,75,2,100.16,0.1,180.29
13379,4525,171,3,282.01,0.0,846.03
13380,4525,135,1,20.89,0.0,20.89
13381,4525,101,2,234.87,0.0,469.74
13382,4525,96,2,147.68,0.05,280.59
13383,4526,120,3,313.24,0.05,892.73
13384,4526,86,2,279.54,0.0,559.08
13385,4526,94,1,319.26,0.1,287.33
13386,4527,155,1,53.73,0.0,53.73
13387,4528,113,1,378.31,0.0,378.31
13388,4528,80,1,184.09,0.0,184.09
13389,4528,157,2,165.73,0.05,314.89
13390,4528,72,1,84.71,0.1,76.24
13391,4529,131,2,17.47,0.1,31.45
13392,4529,27,3,681.03,0.05,1940.94
13393,4530,6,3,1155.41,0.0,3466.23
13394,4530,188,3,228.85,0.0,686.55
13395,4531,160,2,171.84,0.0,343.68
13396,4531,57,2,59.23,0.1,106.61
13397,4531,31,1,386.66,0.1,347.99
13398,4531,46,2,23.73,0.15,40.34
13399,4532,59,2,69.35,0.0,138.7
13400,4532,18,3,406.98,0.0,1220.94
13401,4533,52,2,33.92,0.15,57.66
13402,4533,162,2,268.31,0.0,536.62
13403,4533,77,1,98.73,0.15,83.92
13404,4533,124,2,398.08,0.0,796.16
13405,4534,117,2,108.93,0.0,217.86
13406,4534,111,3,439.76,0.05,1253.32
13407,4535,146,3,41.33,0.0,123.99
13408,4535,126,3,396.16,0.05,1129.06
13409,4535,57,3,59.23,0.0,177.69
13410,4535,163,3,147.99,0.0,443.97
13411,4535,8,2,1451.28,0.15,2467.18
13412,4536,135,2,20.89,0.05,39.69
13413,4536,182,1,100.36,0.1,90.32
13414,4536,52,1,33.92,0.05,32.22
13415,4536,105,2,108.32,0.0,216.64
13416,4536,137,2,30.04,0.05,57.08
13417,4537,25,2,54.59,0.1,98.26
13418,4537,12,3,282.57,0.1,762.94
13419,4537,127,1,32.14,0.1,28.93
13420,4538,98,3,149.92,0.1,404.78
13421,4538,27,1,681.03,0.0,681.03
13422,4538,23,2,1380.56,0.0,2761.12
13423,4538,96,3,147.68,0.1,398.74
13424,4538,143,2,19.68,0.0,39.36
13425,4539,21,3,933.93,0.0,2801.79
13426,4540,165,2,163.1,0.05,309.89
13427,4540,30,1,696.94,0.15,592.4
13428,4541,100,1,96.57,0.0,96.57
13429,4542,104,3,222.45,0.05,633.98
13430,4543,88,2,47.06,0.0,94.12
13431,4544,142,3,43.86,0.0,131.58
13432,4544,33,3,642.38,0.05,1830.78
13433,4544,189,1,143.23,0.1,128.91
13434,4544,18,3,406.98,0.0,1220.94
13435,4545,128,1,24.76,0.0,24.76
13436,4545,181,3,124.03,0.05,353.49
13437,4546,31,1,386.66,0.0,386.66
13438,4546,47,1,111.36,0.0,111.36
13439,4547,163,2,147.99,0.0,295.98
13440,4547,16,1,1223.85,0.05,1162.66
13441,4547,84,1,125.39,0.0,125.39
13442,4547,105,3,108.32,0.0,324.96
13443,4547,183,3,21.8,0.15,55.59
13444,4548,18,3,406.98,0.15,1037.8
13445,4548,19,2,639.28,0.15,1086.78
13446,4549,145,3,24.69,0.05,70.37
13447,4550,6,2,1155.41,0.0,2310.82
13448,4550,175,2,25.38,0.1,45.68
13449,4550,82,1,48.46,0.0,48.46
13450,4551,25,2,54.59,0.0,109.18
13451,4551,39,2,83.39,0.0,166.78
13452,4552,50,2,56.98,0.15,96.87
13453,4552,66,1,121.4,0.0,121.4
13454,4552,27,2,681.03,0.15,1157.75
13455,4552,61,1,181.72,0.05,172.63
13456,4553,29,2,1281.9,0.15,2179.23
13457,4553,167,1,179.58,0.15,152.64
13458,4553,143,3,19.68,0.0,59.04
13459,4553,175,1,25.38,0.05,24.11
13460,4554,23,2,1380.56,0.0,2761.12
13461,4554,76,3,96.34,0.0,289.02
13462,4555,35,2,268.06,0.15,455.7
13463,4555,6,2,1155.41,0.15,1964.2
13464,4555,113,3,378.31,0.0,1134.93
13465,4555,137,2,30.04,0.1,54.07
13466,4556,34,2,693.99,0.15,1179.78
13467,4556,42,2,1026.3,0.05,1949.97
13468,4557,125,2,280.96,0.1,505.73
13469,4557,33,1,642.38,0.15,546.02
13470,4557,86,3,279.54,0.0,838.62
13471,4557,46,2,23.73,0.0,47.46
13472,4558,10,3,835.48,0.0,2506.44
13473,4558,104,1,222.45,0.15,189.08
13474,4558,113,1,378.31,0.1,340.48
13475,4558,126,1,396.16,0.0,396.16
13476,4558,77,2,98.73,0.0,197.46
13477,4559,186,1,76.44,0.0,76.44
13478,4559,126,3,396.16,0.15,1010.21
13479,4560,85,3,273.07,0.0,819.21
13480,4560,114,2,165.47,0.0,330.94
13481,4561,87,3,121.98,0.0,365.94
13482,4561,54,3,142.99,0.05,407.52
13483,4562,108,3,321.84,0.15,820.69
13484,4562,134,1,16.87,0.0,16.87
13485,4562,159,1,229.96,0.0,229.96
